"CD_A,C,2","PER,C,4","AGEB,C,5","UPM,C,7","ENT,C,2","CON,C,5","PRO_VIV,C,4","V_SEL,C,1","N_HOG,C,1","R_PRE,C,2","FCH_PRE,C,10","R_DEF,C,2","FCH_DEF,C,10","P1,N,2,0","P2,N,1,0","P3,N,2,0","P4,N,2,0","R_INF,C,2","R_ELE,C,2","FAC,N,6,0"
33,1015,058-9,0601077,06,40238,0073,2,1,01,01/10/2015,01,01/10/2015,2,1,0,0,01,01,1106
33,1015,058-9,0601077,06,40238,0112,1,1,01,28/09/2015,01,30/09/2015,2,1,0,0,01,02,1106
33,1015,058-9,0601077,06,40238,0102,3,1,01,25/09/2015,01,28/09/2015,3,1,0,0,02,02,1106
33,1015,058-9,0601077,06,40238,0067,4,1,01,01/10/2015,01,01/10/2015,2,1,0,0,01,01,1106
33,1015,089-2,0600229,06,40266,0075,4,1,01,27/09/2015,01,28/09/2015,3,1,0,0,01,02,933
33,1015,089-2,0600229,06,40266,0029,2,1,01,17/09/2015,01,28/09/2015,2,1,0,0,01,02,933
33,1015,089-2,0600229,06,40266,0098,5,1,01,17/09/2015,01,23/09/2015,6,1,0,0,02,04,933
33,1015,089-2,0600229,06,40266,0003,1,1,01,17/09/2015,01,28/09/2015,3,1,0,0,02,02,933
33,1015,089-2,0600229,06,40266,0053,3,1,01,15/09/2015,01,23/09/2015,1,0,0,0,01,01,933
33,1015,035-8,0600990,06,40269,0088,1,1,01,21/09/2015,01,23/09/2015,2,1,0,0,01,01,1011
33,1015,035-8,0600990,06,40269,0008,3,1,01,23/09/2015,01,30/09/2015,4,1,0,0,04,01,1011
33,1015,035-8,0600990,06,40269,0131,4,1,07,13/10/2015,07,13/10/2015,0,0,0,0,,,0
33,1015,035-8,0600990,06,40269,0036,5,1,01,22/09/2015,01,23/09/2015,4,1,0,0,01,01,1011
33,1015,035-8,0600990,06,40269,0097,2,1,01,22/09/2015,01,28/09/2015,2,1,0,0,01,01,1011
33,1015,053-4,0600066,06,40317,0014,5,1,01,30/09/2015,01,01/10/2015,2,2,2,1,01,01,1133
33,1015,053-4,0600066,06,40317,0034,4,1,01,30/09/2015,01,01/10/2015,3,1,0,0,01,02,1133
33,1015,053-4,0600066,06,40317,0086,1,1,07,12/10/2015,07,12/10/2015,0,0,0,0,,,0
33,1015,053-4,0600066,06,40317,0078,2,1,07,12/10/2015,07,12/10/2015,0,0,0,0,,,0
33,1015,053-4,0600066,06,40317,0041,3,1,01,18/09/2015,01,23/09/2015,6,1,0,0,03,02,1133
33,1015,030-5,0600962,06,40385,0073,3,1,08,13/10/2015,08,13/10/2015,0,0,0,0,,,0
33,1015,030-5,0600962,06,40385,0042,5,1,01,01/10/2015,01,02/10/2015,4,1,0,0,01,01,834
33,1015,030-5,0600962,06,40385,0098,4,1,01,01/10/2015,01,02/10/2015,1,0,0,0,01,01,834
33,1015,030-5,0600962,06,40385,0054,2,1,01,29/09/2015,01,30/09/2015,5,1,0,0,02,02,834
33,1015,030-5,0600962,06,40385,0012,1,1,01,02/10/2015,01,05/10/2015,6,1,0,0,02,03,834
19,1015,133-8,0701534,07,40003,0050,3,1,01,15/09/2015,01,18/09/2015,2,1,0,0,02,01,1908
19,1015,133-8,0701534,07,40003,0088,2,1,01,15/09/2015,01,21/09/2015,7,2,2,4,02,01,1908
19,1015,133-8,0701534,07,40003,0017,5,1,01,15/09/2015,01,21/09/2015,5,1,0,0,02,01,1908
19,1015,133-8,0701534,07,40003,0069,4,1,01,16/09/2015,01,18/09/2015,5,1,0,0,02,02,1908
19,1015,133-8,0701534,07,40003,0036,1,1,01,15/09/2015,01,18/09/2015,3,1,0,0,02,01,1908
19,1015,168-1,0701665,07,40009,0112,4,1,01,19/09/2015,01,21/09/2015,3,1,0,0,01,01,1959
19,1015,168-1,0701665,07,40009,0062,2,1,01,15/09/2015,01,29/09/2015,2,1,0,0,01,02,1959
19,1015,168-1,0701665,07,40009,0026,3,1,01,19/09/2015,01,09/10/2015,4,1,0,0,03,01,1959
19,1015,168-1,0701665,07,40009,0079,5,1,07,13/10/2015,07,13/10/2015,0,0,0,0,,,0
19,1015,168-1,0701665,07,40009,0040,1,1,01,15/09/2015,01,18/09/2015,4,1,0,0,01,02,1959
19,1015,181-7,0701745,07,40010,0047,4,1,01,24/09/2015,01,26/09/2015,4,1,0,0,02,02,1802
19,1015,181-7,0701745,07,40010,0061,1,1,08,21/09/2015,08,12/10/2015,0,0,0,0,,,0
19,1015,181-7,0701745,07,40010,0015,5,1,01,18/09/2015,01,21/09/2015,4,1,0,0,03,03,1802
19,1015,181-7,0701745,07,40010,0110,3,1,01,18/09/2015,01,21/09/2015,4,1,0,0,03,03,1802
19,1015,181-7,0701745,07,40010,0081,2,1,01,18/09/2015,01,21/09/2015,7,1,0,0,03,06,1802
19,1015,254-8,0702108,07,40011,0070,2,1,01,24/09/2015,01,25/09/2015,4,1,0,0,01,03,1926
19,1015,254-8,0702108,07,40011,0053,1,1,01,23/09/2015,01,24/09/2015,4,1,0,0,01,03,1926
19,1015,254-8,0702108,07,40011,0091,3,1,01,23/09/2015,01,24/09/2015,5,1,0,0,02,01,1926
19,1015,254-8,0702108,07,40011,0035,5,1,01,23/09/2015,01,25/09/2015,6,1,0,0,01,02,1926
19,1015,254-8,0702108,07,40011,0013,4,1,01,23/09/2015,01,25/09/2015,5,1,0,0,02,01,1926
19,1015,022-2,0702759,07,40032,0087,5,1,01,23/09/2015,01,25/09/2015,3,1,0,0,02,02,1840
19,1015,022-2,0702759,07,40032,0115,4,1,01,23/09/2015,01,25/09/2015,6,1,0,0,02,01,1840
19,1015,022-2,0702759,07,40032,0054,2,1,01,23/09/2015,01,24/09/2015,5,1,0,0,05,02,1840
19,1015,022-2,0702759,07,40032,0027,1,1,01,22/09/2015,01,23/09/2015,6,1,0,0,06,01,1840
19,1015,022-2,0702759,07,40032,0079,3,1,01,22/09/2015,01,23/09/2015,7,2,2,3,03,02,1840
19,1015,247-8,0702049,07,40036,0014,1,1,01,29/09/2015,01,30/09/2015,5,1,0,0,03,02,1919
19,1015,247-8,0702049,07,40036,0057,4,1,01,29/09/2015,01,30/09/2015,5,1,0,0,04,01,1919
19,1015,247-8,0702049,07,40036,0078,5,1,03,30/09/2015,03,13/10/2015,8,1,0,0,03,07,0
19,1015,247-8,0702049,07,40036,0096,3,1,01,29/09/2015,01,30/09/2015,3,1,0,0,02,02,1919
19,1015,247-8,0702049,07,40036,0032,2,1,01,30/09/2015,01,01/10/2015,3,1,0,0,02,01,1919
19,1015,093-1,0701267,07,40060,0068,4,1,07,13/10/2015,07,14/10/2015,0,0,0,0,,,0
19,1015,093-1,0701267,07,40060,0004,1,1,01,04/10/2015,01,06/10/2015,2,2,2,1,01,01,1698
19,1015,093-1,0701267,07,40060,0095,5,1,01,14/09/2015,01,18/09/2015,4,1,0,0,03,03,1698
19,1015,093-1,0701267,07,40060,0117,2,1,01,21/09/2015,01,23/09/2015,4,1,0,0,01,01,1698
19,1015,093-1,0701267,07,40060,0042,3,1,01,21/09/2015,01,06/10/2015,4,1,0,0,02,02,1698
19,1015,243-A,0702017,07,40070,0002,1,1,01,28/09/2015,01,05/10/2015,6,2,2,2,02,01,2101
19,1015,243-A,0702017,07,40070,0076,4,1,01,28/09/2015,01,08/10/2015,5,1,0,0,02,02,2101
19,1015,243-A,0702017,07,40070,0043,2,1,01,28/09/2015,01,29/09/2015,5,1,0,0,01,01,2101
19,1015,243-A,0702017,07,40070,0104,5,1,01,28/09/2015,01,29/09/2015,4,1,0,0,01,03,2101
19,1015,243-A,0702017,07,40070,0116,3,1,01,28/09/2015,01,30/09/2015,4,1,0,0,03,03,2101
19,1015,040-0,0702809,07,40072,0053,1,1,01,23/09/2015,01,26/09/2015,3,1,0,0,01,02,1464
19,1015,040-0,0702809,07,40072,0077,2,1,01,22/09/2015,01,23/09/2015,4,1,0,0,01,01,1464
19,1015,040-0,0702809,07,40072,0101,3,1,01,22/09/2015,01,23/09/2015,6,1,0,0,01,04,1464
19,1015,040-0,0702809,07,40072,0033,5,1,01,26/09/2015,01,29/09/2015,1,0,0,0,01,01,1464
19,1015,040-0,0702809,07,40072,0118,4,1,01,26/09/2015,01,29/09/2015,4,1,0,0,02,01,1464
19,1015,197-8,0701841,07,40076,0044,5,1,01,28/09/2015,01,29/09/2015,5,1,0,0,02,03,2200
19,1015,197-8,0701841,07,40076,0075,4,1,01,28/09/2015,01,29/09/2015,3,1,0,0,02,03,2200
19,1015,197-8,0701841,07,40076,0102,3,1,01,28/09/2015,01,29/09/2015,6,1,0,0,02,01,2200
19,1015,197-8,0701841,07,40076,0025,2,1,01,28/09/2015,01,29/09/2015,4,1,0,0,01,02,2200
19,1015,197-8,0701841,07,40076,0002,1,1,01,28/09/2015,01,29/09/2015,1,0,0,0,01,01,2200
19,1015,214-3,0701896,07,40077,0008,1,1,01,15/09/2015,01,18/09/2015,4,1,0,0,02,02,2090
19,1015,214-3,0701896,07,40077,0036,2,1,01,19/09/2015,01,21/09/2015,3,1,0,0,02,01,2090
19,1015,214-3,0701896,07,40077,0061,3,1,01,19/09/2015,01,21/09/2015,3,1,0,0,02,01,2090
19,1015,214-3,0701896,07,40077,0114,5,1,01,15/09/2015,01,18/09/2015,3,1,0,0,02,01,2090
19,1015,214-3,0701896,07,40077,0088,4,1,01,16/09/2015,01,18/09/2015,5,1,0,0,01,01,2090
19,1015,043-3,0700979,07,40092,0172,2,1,07,13/10/2015,07,14/10/2015,0,0,0,0,,,0
19,1015,043-3,0700979,07,40092,0061,4,1,01,29/09/2015,01,30/09/2015,1,0,0,0,01,01,1967
19,1015,043-3,0700979,07,40092,0102,5,1,01,17/09/2015,01,18/09/2015,2,1,0,0,02,01,1967
19,1015,043-3,0700979,07,40092,0245,3,1,01,17/09/2015,01,18/09/2015,4,1,0,0,01,02,1967
19,1015,043-3,0700979,07,40092,0127,1,1,01,17/09/2015,01,18/09/2015,2,1,0,0,02,01,1967
19,1015,089-5,0701243,07,40093,0011,4,1,07,13/10/2015,07,14/10/2015,0,0,0,0,,,0
19,1015,089-5,0701243,07,40093,0083,1,1,01,29/09/2015,01,30/09/2015,6,1,0,0,04,04,1820
19,1015,089-5,0701243,07,40093,0077,2,1,01,30/09/2015,01,14/10/2015,4,1,0,0,04,04,1820
19,1015,089-5,0701243,07,40093,0057,3,1,01,29/09/2015,01,30/09/2015,4,1,0,0,02,02,1820
19,1015,089-5,0701243,07,40093,0032,5,1,06,13/10/2015,06,14/10/2015,0,0,0,0,,,0
19,1015,054-1,0701004,07,40125,0043,4,1,04,13/10/2015,04,14/10/2015,0,0,0,0,,,0
19,1015,054-1,0701004,07,40125,0004,5,1,01,23/09/2015,01,26/09/2015,5,1,0,0,01,02,1941
19,1015,054-1,0701004,07,40125,0066,1,1,01,19/09/2015,01,26/09/2015,2,1,0,0,02,01,1941
19,1015,054-1,0701004,07,40125,0092,2,1,06,13/10/2015,06,14/10/2015,0,0,0,0,,,0
19,1015,054-1,0701004,07,40125,0029,3,1,01,09/10/2015,01,12/10/2015,5,1,0,0,03,04,1941
19,1015,079-1,0701179,07,40132,0045,4,1,01,21/09/2015,01,22/09/2015,3,1,0,0,02,01,2207
19,1015,079-1,0701179,07,40132,0086,3,1,01,21/09/2015,01,22/09/2015,2,1,0,0,01,01,2207
19,1015,079-1,0701179,07,40132,0064,2,1,01,21/09/2015,01,22/09/2015,4,1,0,0,02,02,2207
19,1015,079-1,0701179,07,40132,0102,1,1,01,21/09/2015,01,22/09/2015,4,1,0,0,01,01,2207
19,1015,079-1,0701179,07,40132,0009,5,1,01,21/09/2015,01,30/09/2015,2,1,0,0,01,01,2207
19,1015,085-7,0701210,07,40190,0136,5,1,07,13/10/2015,07,13/10/2015,0,0,0,0,,,0
19,1015,085-7,0701210,07,40190,0108,4,1,01,25/09/2015,01,30/09/2015,6,1,0,0,06,03,2075
19,1015,085-7,0701210,07,40190,0001,2,1,01,18/09/2015,01,30/09/2015,2,1,0,0,02,01,2075
19,1015,085-7,0701210,07,40190,0030,3,1,01,22/09/2015,01,23/09/2015,1,0,0,0,01,01,2075
19,1015,085-7,0701210,07,40190,0058,1,1,01,14/09/2015,01,18/09/2015,4,1,0,0,04,03,2075
19,1015,080-4,0701184,07,40260,0070,4,1,01,21/09/2015,01,22/09/2015,2,1,0,0,01,02,1650
19,1015,080-4,0701184,07,40260,0093,2,1,01,21/09/2015,01,22/09/2015,5,1,0,0,04,03,1650
19,1015,080-4,0701184,07,40260,0014,5,1,01,22/09/2015,01,23/09/2015,5,1,0,0,01,03,1650
19,1015,080-4,0701184,07,40260,0112,1,1,01,23/09/2015,01,05/10/2015,5,1,0,0,02,01,1650
19,1015,080-4,0701184,07,40260,0039,3,1,01,22/09/2015,01,23/09/2015,5,1,0,0,02,01,1650
19,1015,242-5,0702006,07,40264,0111,3,1,01,28/09/2015,01,30/09/2015,5,1,0,0,01,01,1967
19,1015,242-5,0702006,07,40264,0042,2,1,01,28/09/2015,01,30/09/2015,4,1,0,0,01,01,1967
19,1015,242-5,0702006,07,40264,0106,5,1,01,29/09/2015,01,05/10/2015,3,1,0,0,01,02,1967
19,1015,242-5,0702006,07,40264,0087,4,1,01,29/09/2015,01,30/09/2015,3,1,0,0,02,02,1967
19,1015,242-5,0702006,07,40264,0023,1,1,01,01/10/2015,01,02/10/2015,5,2,2,3,01,01,1967
19,1015,078-7,0701173,07,40318,0019,1,1,01,18/09/2015,01,21/09/2015,3,1,0,0,02,02,2090
19,1015,078-7,0701173,07,40318,0081,4,1,01,17/09/2015,01,18/09/2015,6,2,2,2,01,01,2090
19,1015,078-7,0701173,07,40318,0041,2,1,01,17/09/2015,01,18/09/2015,6,1,0,0,05,03,2090
19,1015,078-7,0701173,07,40318,0059,3,1,01,20/09/2015,01,21/09/2015,4,1,0,0,01,02,2090
19,1015,078-7,0701173,07,40318,0102,5,1,01,21/09/2015,01,22/09/2015,3,1,0,0,02,02,2090
19,1015,060-7,0701048,07,40324,0062,2,1,01,30/09/2015,01,01/10/2015,8,2,3,2,01,02,1844
19,1015,060-7,0701048,07,40324,0010,5,1,01,30/09/2015,01,09/10/2015,3,1,0,0,01,01,1844
19,1015,060-7,0701048,07,40324,0071,4,1,01,30/09/2015,01,01/10/2015,4,1,0,0,04,02,1844
19,1015,060-7,0701048,07,40324,0032,3,1,01,18/09/2015,01,21/09/2015,1,0,0,0,01,01,1844
19,1015,060-7,0701048,07,40324,0128,1,1,01,10/10/2015,01,14/10/2015,2,1,0,0,01,02,1844
09,1015,494-2,0801595,08,40003,0085,3,1,01,18/09/2015,01,21/09/2015,4,1,0,0,01,02,3607
09,1015,494-2,0801595,08,40003,0118,1,1,01,18/09/2015,01,22/09/2015,3,1,0,0,01,02,3607
09,1015,494-2,0801595,08,40003,0057,2,1,01,06/10/2015,01,07/10/2015,3,1,0,0,01,03,3607
09,1015,494-2,0801595,08,40003,0002,5,1,01,07/10/2015,01,09/10/2015,3,1,0,0,03,01,3607
09,1015,494-2,0801595,08,40003,0018,4,1,01,28/09/2015,01,29/09/2015,4,1,0,0,02,01,3607
09,1015,816-5,0802810,08,40045,0161,5,1,01,04/10/2015,01,05/10/2015,5,1,0,0,03,02,3432
09,1015,816-5,0802810,08,40045,0055,3,1,01,05/10/2015,01,05/10/2015,4,1,0,0,02,02,3432
09,1015,816-5,0802810,08,40045,0106,2,1,01,30/09/2015,01,02/10/2015,3,1,0,0,02,01,3432
09,1015,816-5,0802810,08,40045,0028,1,1,01,30/09/2015,01,01/10/2015,2,1,0,0,01,02,3432
09,1015,816-5,0802810,08,40045,0091,4,1,01,05/10/2015,01,06/10/2015,2,1,0,0,01,01,3432
09,1015,667-1,0802365,08,40064,0029,5,1,01,17/09/2015,01,22/09/2015,2,1,0,0,02,01,2524
09,1015,667-1,0802365,08,40064,0004,4,1,01,15/09/2015,01,22/09/2015,5,1,0,0,01,04,2524
09,1015,667-1,0802365,08,40064,0063,3,1,01,17/09/2015,01,22/09/2015,3,1,0,0,02,02,2524
09,1015,667-1,0802365,08,40064,0085,2,1,01,15/09/2015,01,22/09/2015,2,1,0,0,02,02,2524
09,1015,667-1,0802365,08,40064,0112,1,1,01,18/09/2015,01,22/09/2015,4,1,0,0,03,01,2524
09,1015,367-7,0801371,08,40074,0040,3,1,01,17/09/2015,01,18/09/2015,3,1,0,0,02,02,2440
09,1015,367-7,0801371,08,40074,0021,2,1,01,30/09/2015,01,01/10/2015,2,1,0,0,02,01,2440
09,1015,367-7,0801371,08,40074,0105,1,1,01,17/09/2015,01,18/09/2015,2,1,0,0,01,02,2440
09,1015,367-7,0801371,08,40074,0014,5,1,01,05/10/2015,01,06/10/2015,2,1,0,0,01,01,2440
09,1015,367-7,0801371,08,40074,0081,4,1,01,17/09/2015,01,18/09/2015,3,1,0,0,01,01,2440
09,1015,593-6,0802135,08,40076,0115,1,1,01,06/10/2015,01,07/10/2015,3,1,0,0,02,03,4508
09,1015,593-6,0802135,08,40076,0087,5,1,01,30/09/2015,01,01/10/2015,1,0,0,0,01,01,4508
09,1015,593-6,0802135,08,40076,0029,3,1,01,01/10/2015,01,02/10/2015,1,0,0,0,01,01,4508
09,1015,593-6,0802135,08,40076,0003,2,1,01,06/10/2015,01,08/10/2015,4,1,0,0,03,02,4508
09,1015,593-6,0802135,08,40076,0058,4,1,01,30/09/2015,01,01/10/2015,2,1,0,0,02,02,4508
09,1015,500-A,0801628,08,40095,0034,2,1,01,28/09/2015,01,29/09/2015,1,0,0,0,01,01,2774
09,1015,500-A,0801628,08,40095,0091,5,1,01,28/09/2015,01,29/09/2015,4,1,0,0,01,02,2774
09,1015,500-A,0801628,08,40095,0011,1,1,01,28/09/2015,01,29/09/2015,5,1,0,0,02,02,2774
09,1015,500-A,0801628,08,40095,0073,4,1,01,28/09/2015,01,30/09/2015,3,1,0,0,01,02,2774
09,1015,500-A,0801628,08,40095,0056,3,1,01,28/09/2015,01,30/09/2015,6,1,0,0,02,01,2774
09,1015,156-2,0800477,08,40105,0057,5,1,01,25/09/2015,01,28/09/2015,1,0,0,0,01,01,2647
09,1015,156-2,0800477,08,40105,0095,3,1,01,25/09/2015,01,28/09/2015,5,1,0,0,02,03,2647
09,1015,156-2,0800477,08,40105,0071,2,1,01,25/09/2015,01,28/09/2015,5,1,0,0,01,01,2647
09,1015,156-2,0800477,08,40105,0026,4,1,01,27/09/2015,01,30/09/2015,4,1,0,0,01,02,2647
09,1015,156-2,0800477,08,40105,0012,1,1,01,25/09/2015,01,28/09/2015,4,1,0,0,02,02,2647
09,1015,666-7,0802362,08,40129,0075,4,1,01,24/09/2015,01,25/09/2015,3,1,0,0,01,03,4537
09,1015,666-7,0802362,08,40129,0159,1,1,01,24/09/2015,01,25/09/2015,6,1,0,0,01,03,4537
09,1015,666-7,0802362,08,40129,0108,5,1,01,18/09/2015,01,21/09/2015,1,0,0,0,01,01,4537
09,1015,666-7,0802362,08,40129,0015,2,1,01,18/09/2015,01,21/09/2015,3,1,0,0,02,02,4537
09,1015,666-7,0802362,08,40129,0045,3,1,01,18/09/2015,01,21/09/2015,3,1,0,0,02,01,4537
09,1015,188-2,0800613,08,40131,0047,3,1,01,16/09/2015,01,18/09/2015,2,1,0,0,02,02,2786
09,1015,188-2,0800613,08,40131,0007,5,1,01,15/09/2015,01,18/09/2015,2,1,0,0,02,01,2786
09,1015,188-2,0800613,08,40131,0024,4,1,01,17/09/2015,01,18/09/2015,2,1,0,0,01,02,2786
09,1015,188-2,0800613,08,40131,0073,2,1,01,15/09/2015,01,18/09/2015,3,1,0,0,01,01,2786
09,1015,188-2,0800613,08,40131,0095,1,1,01,16/09/2015,01,23/09/2015,5,1,0,0,02,02,2786
09,1015,357-3,0801322,08,40158,0065,3,1,01,30/09/2015,01,01/10/2015,1,0,0,0,01,01,2596
09,1015,357-3,0801322,08,40158,0091,5,1,01,28/09/2015,01,29/09/2015,1,0,0,0,01,01,2596
09,1015,357-3,0801322,08,40158,0026,1,1,07,27/09/2015,07,28/09/2015,0,0,0,0,,,0
09,1015,357-3,0801322,08,40158,0044,2,1,01,23/09/2015,01,24/09/2015,3,1,0,0,01,01,2596
09,1015,357-3,0801322,08,40158,0017,4,1,01,23/09/2015,01,28/09/2015,6,1,0,0,02,04,2596
09,1015,650-6,0802336,08,40166,0095,1,1,01,17/09/2015,01,22/09/2015,2,1,0,0,02,01,3338
09,1015,650-6,0802336,08,40166,0043,5,1,01,17/09/2015,01,22/09/2015,4,1,0,0,01,02,3338
09,1015,650-6,0802336,08,40166,0020,4,1,07,21/09/2015,07,22/09/2015,0,0,0,0,,,0
09,1015,650-6,0802336,08,40166,0078,3,1,01,17/09/2015,01,22/09/2015,3,1,0,0,01,01,3338
09,1015,650-6,0802336,08,40166,0120,2,1,01,17/09/2015,01,22/09/2015,5,1,0,0,03,03,3338
09,1015,270-0,0800878,08,40170,0104,3,1,01,24/09/2015,01,25/09/2015,1,0,0,0,01,01,3356
09,1015,270-0,0800878,08,40170,0045,2,1,01,21/09/2015,01,23/09/2015,3,1,0,0,01,03,3356
09,1015,270-0,0800878,08,40170,0094,1,1,01,21/09/2015,01,23/09/2015,3,1,0,0,01,02,3356
09,1015,270-0,0800878,08,40170,0019,4,1,01,24/09/2015,01,28/09/2015,2,1,0,0,02,01,3356
09,1015,270-0,0800878,08,40170,0040,5,1,01,25/09/2015,01,28/09/2015,2,1,0,0,02,02,3356
09,1015,616-9,0802220,08,40174,0059,3,1,01,21/09/2015,01,25/09/2015,4,1,0,0,03,02,2603
09,1015,616-9,0802220,08,40174,0082,4,1,01,21/09/2015,01,23/09/2015,4,1,0,0,02,03,2603
09,1015,616-9,0802220,08,40174,0106,5,1,01,22/09/2015,01,23/09/2015,2,1,0,0,01,01,2603
09,1015,616-9,0802220,08,40174,0032,2,1,01,23/09/2015,01,24/09/2015,5,1,0,0,01,01,2603
09,1015,616-9,0802220,08,40174,0007,1,1,01,21/09/2015,01,23/09/2015,4,1,0,0,02,02,2603
09,1015,274-9,0800904,08,40228,0108,2,1,01,15/09/2015,01,18/09/2015,3,1,0,0,01,01,2999
09,1015,274-9,0800904,08,40228,0035,3,1,01,02/10/2015,01,05/10/2015,1,0,0,0,01,01,2999
09,1015,274-9,0800904,08,40228,0009,5,1,01,15/09/2015,01,18/09/2015,3,1,0,0,02,01,2999
09,1015,274-9,0800904,08,40228,0065,4,1,01,17/09/2015,01,18/09/2015,2,1,0,0,01,02,2999
09,1015,274-9,0800904,08,40228,0083,1,1,01,15/09/2015,01,18/09/2015,1,0,0,0,01,01,2999
09,1015,180-6,0800577,08,40234,0106,2,1,01,23/09/2015,01,24/09/2015,1,0,0,0,01,01,3308
09,1015,180-6,0800577,08,40234,0081,1,1,01,21/09/2015,01,23/09/2015,1,0,0,0,01,01,3308
09,1015,180-6,0800577,08,40234,0023,5,1,01,21/09/2015,01,25/09/2015,5,1,0,0,05,03,3308
09,1015,180-6,0800577,08,40234,0041,4,1,01,21/09/2015,01,25/09/2015,4,1,0,0,03,01,3308
09,1015,180-6,0800577,08,40234,0051,3,1,01,21/09/2015,01,25/09/2015,2,1,0,0,02,01,3308
09,1015,136-5,0800440,08,40260,0065,1,1,01,24/09/2015,01,25/09/2015,1,0,0,0,01,01,2278
09,1015,136-5,0800440,08,40260,0092,5,1,01,01/10/2015,01,02/10/2015,2,1,0,0,01,01,2278
09,1015,136-5,0800440,08,40260,0002,3,1,01,29/09/2015,01,30/09/2015,1,0,0,0,01,01,2278
09,1015,136-5,0800440,08,40260,0026,4,1,01,24/09/2015,01,30/09/2015,3,1,0,0,03,02,2278
09,1015,136-5,0800440,08,40260,0102,2,1,01,24/09/2015,01,29/09/2015,3,1,0,0,01,03,2278
09,1015,307-5,0801115,08,40262,0078,4,1,01,22/09/2015,01,24/09/2015,3,1,0,0,02,01,3648
09,1015,307-5,0801115,08,40262,0059,3,1,01,22/09/2015,01,23/09/2015,4,1,0,0,02,01,3648
09,1015,307-5,0801115,08,40262,0008,1,1,01,22/09/2015,01,23/09/2015,2,1,0,0,01,01,3648
09,1015,307-5,0801115,08,40262,0104,5,1,01,30/09/2015,01,01/10/2015,2,1,0,0,01,01,3648
09,1015,307-5,0801115,08,40262,0033,2,1,01,30/09/2015,01,01/10/2015,1,0,0,0,01,01,3648
09,1015,216-6,0800695,08,40267,0023,1,1,01,29/09/2015,01,30/09/2015,2,1,0,0,01,01,2676
09,1015,216-6,0800695,08,40267,0116,5,1,01,25/09/2015,01,29/09/2015,3,1,0,0,03,01,2676
09,1015,216-6,0800695,08,40267,0073,3,1,01,29/09/2015,01,30/09/2015,6,1,0,0,02,01,2676
09,1015,216-6,0800695,08,40267,0050,2,1,01,28/09/2015,01,30/09/2015,4,1,0,0,03,02,2676
09,1015,216-6,0800695,08,40267,0095,4,1,01,30/09/2015,01,01/10/2015,5,1,0,0,02,01,2676
09,1015,298-4,0801068,08,40320,0066,5,1,01,21/09/2015,01,22/09/2015,2,1,0,0,02,01,2928
09,1015,298-4,0801068,08,40320,0028,2,1,01,21/09/2015,01,22/09/2015,2,1,0,0,02,01,2928
09,1015,298-4,0801068,08,40320,0046,4,1,01,21/09/2015,01,22/09/2015,2,1,0,0,01,02,2928
09,1015,298-4,0801068,08,40320,0009,1,1,01,21/09/2015,01,22/09/2015,3,1,0,0,02,02,2928
09,1015,298-4,0801068,08,40320,0093,3,1,01,23/09/2015,01,24/09/2015,1,0,0,0,01,01,2928
09,1015,530-0,0801808,08,40327,0148,3,1,01,22/09/2015,01,23/09/2015,3,1,0,0,01,01,2767
09,1015,530-0,0801808,08,40327,0019,1,1,01,22/09/2015,01,02/10/2015,5,1,0,0,02,01,2767
09,1015,530-0,0801808,08,40327,0002,4,1,01,22/09/2015,01,28/09/2015,4,1,0,0,01,04,2767
09,1015,530-0,0801808,08,40327,0104,5,1,01,23/09/2015,01,24/09/2015,3,1,0,0,01,02,2767
09,1015,530-0,0801808,08,40327,0047,2,1,01,22/09/2015,01,24/09/2015,3,1,0,0,02,03,2767
01,1015,136-9,0907808,09,40014,0065,3,1,01,18/09/2015,01,23/09/2015,4,1,0,0,03,04,53891
01,1015,136-9,0907808,09,40014,0143,1,1,01,19/09/2015,01,21/09/2015,4,1,0,0,01,01,53891
01,1015,136-9,0907808,09,40014,0013,2,1,01,20/09/2015,01,21/09/2015,7,1,0,0,01,01,53891
01,1015,136-9,0907808,09,40014,0171,5,1,06,13/10/2015,06,13/10/2015,0,0,0,0,,,0
01,1015,136-9,0907808,09,40014,0102,4,1,01,18/09/2015,01,21/09/2015,5,1,0,0,05,05,53891
01,1015,529-1,0910465,09,40211,0177,4,1,01,23/09/2015,01,06/10/2015,3,1,0,0,02,01,67219
01,1015,529-1,0910465,09,40211,0058,1,1,01,23/09/2015,01,28/09/2015,5,1,0,0,02,01,67219
01,1015,529-1,0910465,09,40211,0128,3,1,01,22/09/2015,01,23/09/2015,4,1,0,0,02,02,67219
01,1015,529-1,0910465,09,40211,0095,2,1,01,22/09/2015,01,23/09/2015,3,1,0,0,01,02,67219
01,1015,529-1,0910465,09,40211,0028,5,1,01,22/09/2015,01,29/09/2015,5,1,0,0,03,02,67219
01,1015,018-2,0914023,09,40340,0041,1,1,01,17/09/2015,01,21/09/2015,4,1,0,0,02,01,61518
01,1015,018-2,0914023,09,40340,0064,2,1,01,15/09/2015,01,21/09/2015,1,0,0,0,01,01,61518
01,1015,018-2,0914023,09,40340,0087,3,1,01,17/09/2015,01,21/09/2015,5,1,0,0,03,03,61518
01,1015,018-2,0914023,09,40340,0026,5,1,01,17/09/2015,01,21/09/2015,4,1,0,0,01,02,61518
01,1015,018-2,0914023,09,40340,0012,4,1,01,17/09/2015,01,21/09/2015,4,1,0,0,01,02,61518
